Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",k8nqsmaibpq4dqefpjexau8jtiy0yv0b,0.07272334973957564,CAR_CNG_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",qnreibkbj8qdbbqfu3hg5t4cf06yhjyk,0.1078804834851903,CAR_CNG_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",qnreibkbj8qdbbqfu3hg5t4cf06yhjyk,7.555674797757103e-07,CAR_CNG_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",qnreibkbj8qdbbqfu3hg5t4cf06yhjyk,0.07272334973957564,CAR_CNG_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",pik6qazdsszbq3x5x28y1m30c4nt8zl4,0.09091178594313033,CAR_DIESEL_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",pik6qazdsszbq3x5x28y1m30c4nt8zl4,8.141379900560562e-07,CAR_DIESEL_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",pik6qazdsszbq3x5x28y1m30c4nt8zl4,0.06869644120795003,CAR_DIESEL_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",chrs2m8f93bhbkewto0ubmz9v0dplpjl,0.09091178594313033,CAR_DIESEL_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",chrs2m8f93bhbkewto0ubmz9v0dplpjl,8.141379900560562e-07,CAR_DIESEL_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",chrs2m8f93bhbkewto0ubmz9v0dplpjl,0.06869644120795003,CAR_DIESEL_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",l3nmfb7ee3thsx9qiqs2nyadk44toayg,0.09091178594313033,CAR_DIESEL_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",l3nmfb7ee3thsx9qiqs2nyadk44toayg,8.141379900560562e-07,CAR_DIESEL_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",l3nmfb7ee3thsx9qiqs2nyadk44toayg,0.06869644120795003,CAR_DIESEL_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",lxpahxvkl83vbnib0hdejmv32zkcmq3h,0.09091178594313033,CAR_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",lxpahxvkl83vbnib0hdejmv32zkcmq3h,8.141379900560562e-07,CAR_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",lxpahxvkl83vbnib0hdejmv32zkcmq3h,0.06869644120795003,CAR_DIESEL_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",sypud3vj17oyzxgwl3fexn6kot2p1idn,0.047402456704556215,CAR_ETOH_E10_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",sypud3vj17oyzxgwl3fexn6kot2p1idn,3.5331733408104555e-07,CAR_ETOH_E10_ELD,Operation
