Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",nltwvy6uiq1szjcr1fhd26qukkctgdmt,386.00190998434107,CAR_DIESEL_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",h7fs3f1rv1mp7l913ky6vdp64w4nbiky,356.6945273791636,CAR_DIESEL_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",h7fs3f1rv1mp7l913ky6vdp64w4nbiky,0.0031503141658970656,CAR_DIESEL_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",h7fs3f1rv1mp7l913ky6vdp64w4nbiky,386.00190998434107,CAR_DIESEL_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",t02fcgyo03vscy2krsumuvo9a3xlibfb,334.620008078981,CAR_ETOH_E10_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",t02fcgyo03vscy2krsumuvo9a3xlibfb,0.0029535046510068296,CAR_ETOH_E10_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",t02fcgyo03vscy2krsumuvo9a3xlibfb,361.0644993601212,CAR_ETOH_E10_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",axib0isg7gcofajiiug5gl307f5ja05g,334.620008078981,CAR_ETOH_E10_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",axib0isg7gcofajiiug5gl307f5ja05g,0.0029535046510068296,CAR_ETOH_E10_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",axib0isg7gcofajiiug5gl307f5ja05g,361.0644993601212,CAR_ETOH_E10_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",t95f0yqzxp786bjop5s6b52oq858usuc,334.620008078981,CAR_ETOH_E10_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",t95f0yqzxp786bjop5s6b52oq858usuc,0.0029535046510068296,CAR_ETOH_E10_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",t95f0yqzxp786bjop5s6b52oq858usuc,361.0644993601212,CAR_ETOH_E10_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",qalrcpzeu4sed1m8lvieb3tns2iyppmj,334.620008078981,CAR_ETOH_E10_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",qalrcpzeu4sed1m8lvieb3tns2iyppmj,0.0029535046510068296,CAR_ETOH_E10_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",qalrcpzeu4sed1m8lvieb3tns2iyppmj,361.0644993601212,CAR_ETOH_E10_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",v7t5wpciajkn9dq36684bu7acf1rd9jk,334.620008078981,CAR_ETOH_E85_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",v7t5wpciajkn9dq36684bu7acf1rd9jk,0.0029535046510068296,CAR_ETOH_E85_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",v7t5wpciajkn9dq36684bu7acf1rd9jk,361.0644993601212,CAR_ETOH_E85_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",p7f7178qy724mz5wav9771ys2ggws8oz,334.620008078981,CAR_ETOH_E85_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",p7f7178qy724mz5wav9771ys2ggws8oz,0.0029535046510068296,CAR_ETOH_E85_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",p7f7178qy724mz5wav9771ys2ggws8oz,361.0644993601212,CAR_ETOH_E85_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",xf4ge1nyl13s2jncjtb7wmlqldccztgm,334.620008078981,CAR_ETOH_E85_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",xf4ge1nyl13s2jncjtb7wmlqldccztgm,0.0029535046510068296,CAR_ETOH_E85_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",xf4ge1nyl13s2jncjtb7wmlqldccztgm,361.0644993601212,CAR_ETOH_E85_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",ygd0wwyhz4nctxj7iwnqvbsgo43o0ll5,334.620008078981,CAR_ETOH_E85_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",ygd0wwyhz4nctxj7iwnqvbsgo43o0ll5,0.0029535046510068296,CAR_ETOH_E85_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",ygd0wwyhz4nctxj7iwnqvbsgo43o0ll5,361.0644993601212,CAR_ETOH_E85_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",koq4hkxewp1st3mfbozn8x3i74ekf8fs,434.9510149313922,CAR_EV_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",koq4hkxewp1st3mfbozn8x3i74ekf8fs,0.004030245698528499,CAR_EV_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",koq4hkxewp1st3mfbozn8x3i74ekf8fs,497.7003812993851,CAR_EV_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",7qwgs55i1ak61r9371mujx6nqtyc0pya,434.9510149313922,CAR_EV_LD,Construction
