Name,Flow,Amount
BIOGAS_ATR_CCS,OWN_CONSTRUCTION,3.0811562328016087e-09
BIOGAS_BIOMETHANE,OWN_CONSTRUCTION,5.979073243647235e-10
BIOGAS_SMR,OWN_CONSTRUCTION,3.08111199147628e-09
BIOGAS_SMR_CCS,OWN_CONSTRUCTION,3.081113935378459e-09
BIOMASS_GAS_EF_H2,OWN_CONSTRUCTION,3.08111199147628e-09
BIOMASS_GAS_EF_H2_CCS,OWN_CONSTRUCTION,3.08111199147628e-09
BIOMASS_GAS_FB_H2,OWN_CONSTRUCTION,3.08111199147628e-09
BIOMASS_GAS_FB_H2_CCS,OWN_CONSTRUCTION,3.08111199147628e-09
BUS_BIODIESEL_B100_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_BIODIESEL_B20_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_CNG_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_DIESEL_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_EV_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_FC_CH4_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_FC_H2_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_GASOLINE_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_HY_DIESEL_SD,OWN_CONSTRUCTION,1.098901098901099e-07
BUS_PROPANE_SD,OWN_CONSTRUCTION,1.098901098901099e-07
CAR_BIODIESEL_B100_ELD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B100_LD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B100_MD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B100_SD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B20_ELD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B20_LD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B20_MD,OWN_CONSTRUCTION,5e-06
CAR_BIODIESEL_B20_SD,OWN_CONSTRUCTION,5e-06
CAR_CNG_ELD,OWN_CONSTRUCTION,5e-06
CAR_CNG_LD,OWN_CONSTRUCTION,5e-06
CAR_CNG_MD,OWN_CONSTRUCTION,5e-06
CAR_CNG_SD,OWN_CONSTRUCTION,5e-06
CAR_DIESEL_ELD,OWN_CONSTRUCTION,5e-06
CAR_DIESEL_LD,OWN_CONSTRUCTION,5e-06
CAR_DIESEL_MD,OWN_CONSTRUCTION,5e-06
CAR_DIESEL_SD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E10_ELD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E10_LD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E10_MD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E10_SD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E85_ELD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E85_LD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E85_MD,OWN_CONSTRUCTION,5e-06
CAR_ETOH_E85_SD,OWN_CONSTRUCTION,5e-06
CAR_EV_ELD,OWN_CONSTRUCTION,5e-06
CAR_EV_LD,OWN_CONSTRUCTION,5e-06
CAR_EV_MD,OWN_CONSTRUCTION,5e-06
CAR_EV_SD,OWN_CONSTRUCTION,5e-06
CAR_FC_CH4_ELD,OWN_CONSTRUCTION,5e-06
CAR_FC_CH4_LD,OWN_CONSTRUCTION,5e-06
CAR_FC_CH4_MD,OWN_CONSTRUCTION,5e-06
CAR_FC_CH4_SD,OWN_CONSTRUCTION,5e-06
CAR_FC_H2_ELD,OWN_CONSTRUCTION,5e-06
CAR_FC_H2_LD,OWN_CONSTRUCTION,5e-06
CAR_FC_H2_MD,OWN_CONSTRUCTION,5e-06
CAR_FC_H2_SD,OWN_CONSTRUCTION,5e-06
CAR_GASOLINE_ELD,OWN_CONSTRUCTION,5e-06
CAR_GASOLINE_LD,OWN_CONSTRUCTION,5e-06
CAR_GASOLINE_MD,OWN_CONSTRUCTION,5e-06
CAR_GASOLINE_SD,OWN_CONSTRUCTION,5e-06
CAR_HEV_ELD,OWN_CONSTRUCTION,5e-06
CAR_HEV_LD,OWN_CONSTRUCTION,5e-06
CAR_HEV_MD,OWN_CONSTRUCTION,5e-06
CAR_HEV_SD,OWN_CONSTRUCTION,5e-06
CAR_MEOH_ELD,OWN_CONSTRUCTION,5e-06
