Name,Flow,Amount
CAR_DIESEL_LD,OWN_CONSTRUCTION,1
CAR_DIESEL_MD,OWN_CONSTRUCTION,1
CAR_DIESEL_SD,OWN_CONSTRUCTION,1
CAR_ETOH_E10_ELD,OWN_CONSTRUCTION,1
CAR_ETOH_E10_LD,OWN_CONSTRUCTION,1
CAR_ETOH_E10_MD,OWN_CONSTRUCTION,1
CAR_ETOH_E10_SD,OWN_CONSTRUCTION,1
CAR_ETOH_E85_ELD,OWN_CONSTRUCTION,1
CAR_ETOH_E85_LD,OWN_CONSTRUCTION,1
CAR_ETOH_E85_MD,OWN_CONSTRUCTION,1
CAR_ETOH_E85_SD,OWN_CONSTRUCTION,1
CAR_EV_ELD,OWN_CONSTRUCTION,1
CAR_EV_LD,OWN_CONSTRUCTION,1
CAR_EV_MD,OWN_CONSTRUCTION,1
CAR_EV_SD,OWN_CONSTRUCTION,1
CAR_FC_CH4_ELD,OWN_CONSTRUCTION,1
CAR_FC_CH4_LD,OWN_CONSTRUCTION,1
CAR_FC_CH4_MD,OWN_CONSTRUCTION,1
CAR_FC_CH4_SD,OWN_CONSTRUCTION,1
CAR_FC_H2_ELD,OWN_CONSTRUCTION,1
CAR_FC_H2_LD,OWN_CONSTRUCTION,1
CAR_FC_H2_MD,OWN_CONSTRUCTION,1
CAR_FC_H2_SD,OWN_CONSTRUCTION,1
CAR_GASOLINE_ELD,OWN_CONSTRUCTION,1
CAR_GASOLINE_LD,OWN_CONSTRUCTION,1
CAR_GASOLINE_MD,OWN_CONSTRUCTION,1
CAR_GASOLINE_SD,OWN_CONSTRUCTION,1
CAR_HEV_ELD,OWN_CONSTRUCTION,1
CAR_HEV_LD,OWN_CONSTRUCTION,1
CAR_HEV_MD,OWN_CONSTRUCTION,1
CAR_HEV_SD,OWN_CONSTRUCTION,1
CAR_MEOH_ELD,OWN_CONSTRUCTION,1
CAR_MEOH_LD,OWN_CONSTRUCTION,1
CAR_MEOH_MD,OWN_CONSTRUCTION,1
CAR_MEOH_SD,OWN_CONSTRUCTION,1
CAR_PHEV_ELD,OWN_CONSTRUCTION,1
CAR_PHEV_LD,OWN_CONSTRUCTION,1
CAR_PHEV_MD,OWN_CONSTRUCTION,1
CAR_PHEV_SD,OWN_CONSTRUCTION,1
CAR_PROPANE_ELD,OWN_CONSTRUCTION,1
CAR_PROPANE_LD,OWN_CONSTRUCTION,1
CAR_PROPANE_MD,OWN_CONSTRUCTION,1
CAR_PROPANE_SD,OWN_CONSTRUCTION,1
CCGT,OWN_CONSTRUCTION,1
CCGT_CC,OWN_CONSTRUCTION,1
CEMENT_PROD,OWN_CONSTRUCTION,1
CEMENT_PROD_HP,OWN_CONSTRUCTION,1
CO2_METHANOL,OWN_CONSTRUCTION,1
CO2_TO_DIESEL,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B100_ELD,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B100_LD,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B100_MD,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B20_ELD,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B20_LD,OWN_CONSTRUCTION,1
COACH_BIODIESEL_B20_MD,OWN_CONSTRUCTION,1
COACH_CNG_ELD,OWN_CONSTRUCTION,1
COACH_CNG_LD,OWN_CONSTRUCTION,1
COACH_CNG_MD,OWN_CONSTRUCTION,1
COACH_DIESEL_ELD,OWN_CONSTRUCTION,1
COACH_DIESEL_LD,OWN_CONSTRUCTION,1
COACH_DIESEL_MD,OWN_CONSTRUCTION,1
COACH_ETOH_E10_ELD,OWN_CONSTRUCTION,1
COACH_ETOH_E10_LD,OWN_CONSTRUCTION,1
COACH_ETOH_E10_MD,OWN_CONSTRUCTION,1
COACH_EV_ELD,OWN_CONSTRUCTION,1
COACH_EV_LD,OWN_CONSTRUCTION,1
COACH_EV_MD,OWN_CONSTRUCTION,1
COACH_FC_CH4_ELD,OWN_CONSTRUCTION,1
COACH_FC_CH4_LD,OWN_CONSTRUCTION,1
COACH_FC_CH4_MD,OWN_CONSTRUCTION,1
COACH_GASOLINE_ELD,OWN_CONSTRUCTION,1
COACH_GASOLINE_LD,OWN_CONSTRUCTION,1
COACH_GASOLINE_MD,OWN_CONSTRUCTION,1
COACH_HY_DIESEL_ELD,OWN_CONSTRUCTION,1
COACH_HY_DIESEL_LD,OWN_CONSTRUCTION,1
COACH_HY_DIESEL_MD,OWN_CONSTRUCTION,1
COACH_PROPANE_ELD,OWN_CONSTRUCTION,1
COACH_PROPANE_LD,OWN_CONSTRUCTION,1
COACH_PROPANE_MD,OWN_CONSTRUCTION,1
COAL_GAS_H2,OWN_CONSTRUCTION,1
COAL_GAS_H2_ADV,OWN_CONSTRUCTION,1
COAL_GAS_H2_ADV_CCS,OWN_CONSTRUCTION,2
COAL_GAS_H2_CCS,OWN_CONSTRUCTION,2
COAL_IGCC,OWN_CONSTRUCTION,1
COAL_IGCC_CC,OWN_CONSTRUCTION,1
COAL_US,OWN_CONSTRUCTION,1
COAL_US_CC,OWN_CONSTRUCTION,1
COMMUTER_RAIL_DIESEL_MD,OWN_CONSTRUCTION,1
COMMUTER_RAIL_ELEC_MD,OWN_CONSTRUCTION,1
CROPS_TO_ETHANOL,OWN_CONSTRUCTION,1
CROPS_TO_JETFUELS,OWN_CONSTRUCTION,1
CUMENE_PROCESS,OWN_CONSTRUCTION,1
DAC_HT,OWN_CONSTRUCTION,2
DAC_LT,OWN_CONSTRUCTION,2
DEC_ADVCOGEN_H2,OWN_CONSTRUCTION,1
DEC_BOILER_GAS,OWN_CONSTRUCTION,1
DEC_BOILER_OIL,OWN_CONSTRUCTION,2
DEC_BOILER_WOOD,OWN_CONSTRUCTION,1
DEC_COGEN_GAS,OWN_CONSTRUCTION,3
DEC_COGEN_OIL,OWN_CONSTRUCTION,2
DEC_COGEN_WOOD,OWN_CONSTRUCTION,1
DEC_HP_ELEC,OWN_CONSTRUCTION,1
DEC_THHP_GAS,OWN_CONSTRUCTION,2
