Name,Type,Product,Activity,Location,Database,Current_code,New_code
TRAIN_FREIGHT_H2_HYBRID_ELD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,qhap1vpormtfgp0yzn5xggqh39s1e0s7
TRAIN_FREIGHT_H2_HYBRID_ELD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,sqr1hdr7kkzn5f0s45lbzrq04vepzjnq
TRAIN_FREIGHT_H2_HYBRID_ELD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,xzacldipuwa4kcqf1j7y092zyca8jne0
TRAIN_FREIGHT_H2_HYBRID_LD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,mvbmn1lze3x97epilt5hma6ktrgm7k4v
TRAIN_FREIGHT_H2_HYBRID_LD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,33zbvrmxh561birsc30xog4zm973z0cn
TRAIN_FREIGHT_H2_HYBRID_LD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,ny0h91in04ojr5bb8y85b9yr9bf6d2z7
TRAIN_FREIGHT_H2_LD,Operation,"transport, freight train","transport, freight train, electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,fa2f9dc8b16338b082097364636a9452,l5r8a8dqaessp7xmkj4foylotykxn6eg
TRAIN_FREIGHT_H2_LD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,sgcs1kqs8ckrqesdqaoodhdb0p3rl1kx
TRAIN_FREIGHT_H2_LD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,b010bolv20q6iw6oxqbsd1vzxpiwwdep
TRAIN_FREIGHT_NG_ELD,Operation,"transport, freight train","transport, freight train, diesel",US,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,758ed9e10d39ad1db57b7bc769cc1005,mbdvz55kajbnhrhi7bupe738dbo4v3l6
TRAIN_FREIGHT_NG_ELD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,u4tc3wk5n2j3zppetiz3d0x5aws56qj7
TRAIN_FREIGHT_NG_ELD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,9odnme9rofq597idgkme88otawoxt2nm
TRAIN_FREIGHT_NG_LD,Operation,"transport, freight train","transport, freight train, diesel",US,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,758ed9e10d39ad1db57b7bc769cc1005,j16zd3bukrhf5v1gc60lofqbf3xoylrz
TRAIN_FREIGHT_NG_LD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,jxg7ri136vl62nm888b6zmqtsacmb9ag
TRAIN_FREIGHT_NG_LD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,memrzohdjdx3nud2f5if73dv02d1kg9f
TRAIN_H2_ELD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,4dg1zrka36ywoq7jw798lplg1t8j16gu
TRAIN_H2_ELD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,x0ob8sr8q3jlxe3l9jfk9oo3c1i40n77
TRAIN_H2_LD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,dq9bsecxjtoeiicrw74l9ukekv0877q9
TRAIN_H2_LD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,z0nzm9g1e0mx1kojjx5gfuwrv403xtyc
TRAIN_NG_ELD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,8eva8enhrk5vp2axl7btymjtsibykrai
TRAIN_NG_ELD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,bbufc8iygdhvkrn541sc7v7d2t5x5vrr
TRAIN_NG_LD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,4gdxk8bzr38084cvho009pqo3otb11tz
TRAIN_NG_LD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,nx886nppm779gw23o4q5eidmxtpzqzxg
TRAMWAY_SD,Operation,"transport, tram","transport, tram",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,a7e794ea3a06de2d5632c0e80bec8049,7ge89lel53phfuemh155yr8t6two3jx4
TRAMWAY_SD,Construction,tram,tram production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ba98f26c590516074c7895c43a41e7c3,xm3l0qwri0b292902mkkgi0dyof2lvdu
TRUCK_LH_BIODIESEL_B100_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, diesel, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,542da430199641f1aafdf64fc727f7f3,mcbjf1jaljx3s834szvo2crndokrixzk
TRUCK_LH_BIODIESEL_B100_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,de441fe4362e43d0a1c410195abd7afc,0vnpwa7cwu9pjdpxaspdo1ebbbws2ol3
TRUCK_LH_BIODIESEL_B20_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,de441fe4362e43d0a1c410195abd7afc,cfzlqmakl7rn85cmxgmq4006dys4tee1
TRUCK_LH_BIODIESEL_B20_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, diesel, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,542da430199641f1aafdf64fc727f7f3,1j3vd2k9aoz63j2smgukxi08tairji3q
TRUCK_LH_CNG_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, compressed gas, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,cbf48dea9c3e4f4f803dff7068f72f90,3veilh7w2enocjv41ke1cms2brwfr4a8
TRUCK_LH_CNG_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, compressed gas, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c4769283954943dc92da1255e81bfc07,jndm6n5soucpwnl0nf094od6kp3rkk5w
TRUCK_LH_DIESEL_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, diesel, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,542da430199641f1aafdf64fc727f7f3,xknaekecxusdy0fj0f802l12i86mlza2
TRUCK_LH_DIESEL_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,de441fe4362e43d0a1c410195abd7afc,s0b4jt78q85snei96481vx0xi11dnvi7
TRUCK_LH_EV_LD,Operation,"transport, freight, lorry","transport, freight, lorry, battery electric, 18t gross weight, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d579b156cfef4317963d598d2bbc687f,4bo1h1o590d0amcht6hur9schio053iu
TRUCK_LH_EV_LD,Construction,medium duty truck,"medium duty truck, battery electric, 18t gross weight, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,bd377cf7072740bdbaa853a94ca72502,r8izc0m11gwcdrxdprak31felbfyxscs
TRUCK_LH_FC_CH4_LD,Construction,medium duty truck,"medium duty truck, fuel cell electric, 18t gross weight, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,31c4e087a27b4190995df61bf1aff2fc,3w2c74vxdk0o63hdxqpa6a8qrq8vl3qq
TRUCK_LH_FC_CH4_LD,Operation,"transport, freight, lorry","transport, freight, lorry, fuel cell electric, 18t gross weight, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,2ea1ec64c5f3477eb44d6e60c4d2c28a,5864sjd2yxqs7o4sgflxe44q8mz3njt0
TRUCK_LH_GASOLINE_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, diesel, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,542da430199641f1aafdf64fc727f7f3,th385ic2e9rlewle5q0g6itwwjeyvpgy
TRUCK_LH_GASOLINE_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,de441fe4362e43d0a1c410195abd7afc,uzcyu0ez9mxsod7lc58fjqblaqbx6oxv
TRUCK_LH_HY_DIESEL_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, diesel hybrid, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,68f8572df851444fb0a83efe80aa8f9a,3i264cbg1caneh4972hrfxyfhqpjk3i6
TRUCK_LH_HY_DIESEL_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, diesel hybrid, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,485505738d53432dbcaeb02f275375ae,hb5mlnlfel2vh86ejmx7hw6f4cxq90mn
TRUCK_LH_PROPANE_LD,Construction,"Medium duty truck, EURO-VI","Medium duty truck, compressed gas, 18t gross weight, EURO-VI, long haul",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c4769283954943dc92da1255e81bfc07,wsv3fm2w7u45evrdkkyc81y38rogxvok
TRUCK_LH_PROPANE_LD,Operation,"transport, freight, lorry, EURO-VI","transport, freight, lorry, compressed gas, 18t gross weight, EURO-VI, long haul",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,cbf48dea9c3e4f4f803dff7068f72f90,9jus0dpd1rmzg4id41wtxq079915oyca
